Time,Region,UserName,ETSMember,ETSServiceAuto,ETSQuestionAuto,AnswerHit,ETSQuesionManual,UserSays,UserSaysLower,JARVISAnswerKB,KBpageId,KBurl,KBWikiPosition,JARVISAnswerForm,SessionId
2020-07-27T02:36:46.658434Z,TW,,,,,,,How to join a DL,how to join a dl,Modify distribution list in MS outlook 2016,,,,Distribution List,788f57aa-73f1-443e-b8d0-823f04c5acd8
2020-07-27T02:39:26.98091Z,PH,,,,,,,ip request,ip request,Requesting for new Skillset/Script,,,,SaaS and Cloud Services - Network Request,11b644bd-97ed-436d-8365-3f296127b8c3
2020-07-27T02:45:05.541842Z,PH,,,,,,,giss,giss,,,,,JARVIS Concierge,5507475e-979d-49f0-89e5-c3c5f8685124
2020-07-27T02:47:39.707294Z,PH,,,,,,,ip request,ip request,Requesting for new Skillset/Script,,,,SaaS and Cloud Services - Network Request,91399538-0681-451e-ab83-d6b4fe47701a
2020-07-27T02:51:33.752867Z,CN,yafang_qiu,Yes,VCM,Yes,,,p4,p4,Perforce proxy list,,,,,d7c6c9d5-5d7f-41c9-ba26-977494408faf
2020-07-27T02:51:37.314023Z,CN,yafang_qiu,Yes,VCM,Yes,,,perforce,perforce,Perforce proxy list,,,,,d7c6c9d5-5d7f-41c9-ba26-977494408faf
2020-07-27T02:57:33.749383Z,PH,,,,,,,outlook,outlook,How Do I Disable Cached Mode in Outlook,,,,Mailbox/Outlook,e3bc18b4-5c81-447d-9744-7de535269d58
2020-07-27T02:58:42.835801Z,PH,,,,,,,Modify member from a existing DL,modify member from a existing dl,Updating Global Address Book,,,,Modify Distribution List Member,e3bc18b4-5c81-447d-9744-7de535269d58
2020-07-27T02:58:45.361226Z,PH,,,,,,,setup outlook,setup outlook,,,,,,e3bc18b4-5c81-447d-9744-7de535269d58
2020-07-27T02:58:52.774397Z,TW,,,,,,,download center,download center,How Do I Download a Large File,,,,Download Center,6557170a-3419-4383-b95a-cb8cd5867b32
2020-07-27T03:00:38.593385Z,TW,joseph_c_chen,No,VCM,No,,,how to submit a dcs ticket,how to submit a dcs ticket,,,,,DCS Accounts,15514c5b-9984-42f2-9b8c-241470020354
2020-07-27T03:02:33.097884Z,PH,,,,,,,setup outlook,setup outlook,How Do I Disable Cached Mode in Outlook,,,,Mailbox/Outlook,e3bc18b4-5c81-447d-9744-7de535269d58
2020-07-27T03:03:46.975692Z,TW,joseph_c_chen,No,VCM,No,,,can,can,,,,,,15514c5b-9984-42f2-9b8c-241470020354
2020-07-27T03:03:55.013812Z,TW,joseph_c_chen,No,VCM,Yes,,,can't login github,can't login github,11. GitHub login,,,,,15514c5b-9984-42f2-9b8c-241470020354
2020-07-27T03:07:20.888283Z,TW,,,,,,,dcs helpdesk,dcs helpdesk,JIRA Info,,,,DCS Helpdesk,01982c7a-b645-4466-ada0-008ef83d4231
2020-07-27T03:07:39.744728Z,TW,,,,,,,how to submit a dcs ticket,how to submit a dcs ticket,,,,,DCS Accounts,01982c7a-b645-4466-ada0-008ef83d4231
2020-07-27T03:08:11.107386Z,TW,askeing_yen,No,VCM,Yes,,,adc github,adc github,00. How to Request the GitHub EE,,,,Digital Hub,b39cde1f-8aef-44f0-8e9f-88255ea26fb8
2020-07-27T03:08:50.743621Z,TW,,,,,,,officescan,officescan,Windows - OfficeScan,,,,Office Scan,6ebd1a7a-80e7-44eb-a713-6263895d1c93
2020-07-27T03:09:05.467976Z,TW,,,,,,,Beta iau request,beta iau request,,,,,Beta Portal Request,82c3deef-692e-4fc3-84fc-c47443640fef
2020-07-27T03:10:39.801844Z,TW,askeing_yen,No,VCM,No,,,service desk,service desk,Global IT Contact Info,,,,,b39cde1f-8aef-44f0-8e9f-88255ea26fb8
2020-07-27T03:13:28.643419Z,PH,,,,,,,my assets,my assets,PH Asset Info,,,,My Asset,5e170810-a2cf-45f5-9334-f6985d7b2c51
2020-07-27T03:21:38.973568Z,TW,,,,,,,trendmicro center,trendmicro center,,,,,,9d8e1432-34b0-43d2-ad06-0505f6c537c4
2020-07-27T03:22:02.202477Z,TW,,,,,,,trend micro install center,trend micro install center,,,,,,9d8e1432-34b0-43d2-ad06-0505f6c537c4
2020-07-27T03:22:08.992227Z,TW,,,,,,,trend micro install center,trend micro install center,,,,,,9d8e1432-34b0-43d2-ad06-0505f6c537c4
2020-07-27T03:22:33.460706Z,TW,,,,,,,trendmicro software center,trendmicro software center,,,,,,f1e1e0f4-1af7-4da7-929c-c556e59de95c
2020-07-27T03:22:49.232569Z,TW,,,,,,,trendmicro install center,trendmicro install center,,,,,,f1e1e0f4-1af7-4da7-929c-c556e59de95c
2020-07-27T03:24:18.784907Z,TW,,,,,,,trendmicro software center,trendmicro software center,,,,,,f1e1e0f4-1af7-4da7-929c-c556e59de95c
2020-07-27T03:25:43.182109Z,TW,,,,,,,create dl,create dl,How To Create New Distribution List or Contact Group in Outlook 2010 Profile,,,,Create Distribution List,b68d3469-7492-4061-8585-bf100f78e264
2020-07-27T03:26:19.058109Z,PH,,,,,,,smart scan,smart scan,How Do I Download a Large File,,,,,1f6c1934-25e9-4c64-9c72-42a54431680d
2020-07-27T03:27:38.066784Z,PH,,,,,,,apex one,apex one,Titanium License for Employee,,,,Malware Handling Tool Service,1f6c1934-25e9-4c64-9c72-42a54431680d
2020-07-27T03:28:28.855698Z,PH,,,,,,,smart scan,smart scan,How Do I Download a Large File,,,,,a6913323-7c9a-41fd-9e66-c0e72d499e68
2020-07-27T03:31:36.921615Z,TW,,,,,,,ä½¿ç”¨VPNæ™‚ç„¡æ³•é€²å…¥WIKI. Jarvis Learn.ç­‰æ‰€æœ‰page,ä½¿ç”¨vpnæ™‚ç„¡æ³•é€²å…¥wiki. jarvis learn.ç­‰æ‰€æœ‰page,JARVIS Wiki info,,,,,a6a40f80-67b8-4945-9614-10dba6a200ed
2020-07-27T03:32:15.365745Z,TW,,,,,,,meeting room,meeting room,Zoom : Setting up the Personal Meeting ID (PMI),,,,TW Meeting Room mobile app,5923eb1b-ddc9-45fb-83c2-161a37bd01a5
2020-07-27T03:32:21.055666Z,TW,,,,,,,ä½¿ç”¨VPNæ™‚ç„¡æ³•é€²å…¥WIKI.Jarvis Learn.ç­‰æ‰€æœ‰page,ä½¿ç”¨vpnæ™‚ç„¡æ³•é€²å…¥wiki.jarvis learn.ç­‰æ‰€æœ‰page,JARVIS Wiki info,,,,,a6a40f80-67b8-4945-9614-10dba6a200ed
2020-07-27T03:32:56.200432Z,TW,,,,,,,VPN,vpn,VPN/f5: How to install f5 client on Desktop\Laptop?,,,,VPN,f2887e2d-f41c-473c-a945-29434ea85ea6
2020-07-27T03:38:27.607187Z,PH,,,,,,,gtoc,gtoc,,,,,Global Threat Operation Center (GTOC),a1955cc0-d1d6-42c6-a053-efcda05c5401
2020-07-27T03:40:42.018449Z,TW,,,,,,,IT service,it service,,,,,,72f97a12-ce47-4e50-b91c-dc4497b60acf
2020-07-27T03:45:03.891687Z,TW,,,,,,,duo,duo,MyToken/DUO: How to activate DUO account,,,,MyToken/DUO,d9cc92d7-4021-4d10-9e11-a6cee7828d4f
2020-07-27T03:45:42.392242Z,PH,,,,,,,Jarvis Wiki Permission,jarvis wiki permission,JARVIS Concierge: How Can I add new Acronym for JARVIS?,,,,Space Permission Request,88dd3c10-2f40-4df4-acef-dac2fe9c590e
2020-07-27T03:46:28.581496Z,TW,,,,,,,æˆ‘æœ‰ç”³è«‹ACLï¼ŒVPNæœ‰é€£ä¸Šï¼Œä½†ç¶²é é‚„æ˜¯é€²ä¸åŽ»,æˆ‘æœ‰ç”³è«‹aclï¼Œvpnæœ‰é€£ä¸Šï¼Œä½†ç¶²é é‚„æ˜¯é€²ä¸åŽ»,,,,,,f2887e2d-f41c-473c-a945-29434ea85ea6
2020-07-27T03:48:52.187552Z,TW,,,,,,,Thycotic Secret,thycotic secret,Thycotic Container Password Change,,,,,e344f919-850a-4f6d-ac42-d0aa310849e6
2020-07-27T03:49:12.642997Z,TW,,,,,,,Thycotic,thycotic,Thycotic Container Password Change,,,,,30b0f625-ade1-415c-b6cb-2b211f0ce45b
2020-07-27T03:50:13.18996Z,TW,,,,,,,Thycotic permission,thycotic permission,Thycotic Container Password Change,,,,,30b0f625-ade1-415c-b6cb-2b211f0ce45b
2020-07-27T03:52:20.84106Z,APAC,,,,,,,ï¼¤ï¼µï¼¯,ï½„ï½•ï½,MyToken/ DUO: 3 Ways to use DUO,,,,MyToken/DUO,0362d41b-63f7-4679-8b3e-3c1a033afed0
2020-07-27T03:52:59.638248Z,TW,,,,,,,request for static ip,request for static ip,,,,,,1f3f2e76-2dca-407b-a0ef-72af1443fb68
2020-07-27T04:00:40.1313Z,TW,,,,,,,request static ip,request static ip,,,,,,1f3f2e76-2dca-407b-a0ef-72af1443fb68
2020-07-27T04:04:20.906298Z,APAC,,,,,,,DUO access,duo access,OneDrive: How to copy/move folders/files between users on OneDrive,,,,MyToken/DUO,e776e02c-5618-458b-920a-b13717975e4d
2020-07-27T04:09:08.288001Z,APAC,,,,,,,duo security setup,duo security setup,OneDrive: Key parts of OneDrive Setup in MAC,,,,,0105ad0d-bca0-43b5-b000-5ffe60906f15
2020-07-27T04:09:29.460687Z,APAC,,,,,,,duo,duo,MyToken/DUO: How to activate DUO account,,,,MyToken/DUO,0105ad0d-bca0-43b5-b000-5ffe60906f15
2020-07-27T04:12:40.454801Z,TW,,,,,,,DL,dl,Acronym Info,,,,Distribution List,f5250083-80ac-4f96-9c66-d68d0755ebfa
2020-07-27T04:14:37.167672Z,TW,,,,,,,Modify member from a existing DL,modify member from a existing dl,Modify distribution list in MS outlook 2016,,,,Modify Distribution List Member,30064be5-ae6a-45f5-9495-8e6fb71ad3b7
2020-07-27T04:14:42.401896Z,TW,,,,,,,enroll duo,enroll duo,,,,,,30064be5-ae6a-45f5-9495-8e6fb71ad3b7
2020-07-27T04:15:30.027593Z,TW,,,,,,,dl,dl,Acronym Info,,,,Distribution List,1096ccf1-bd95-4d61-bf99-80309d354f3c
2020-07-27T04:29:05.802496Z,TW,,,,,,,æ³•å‹™,æ³•å‹™,,,,,,04544994-3d55-4f29-9a2f-a9f7058f0c4b
2020-07-27T04:29:13.884866Z,TW,,,,,,,Legal,legal,,,,,Legal Service System,04544994-3d55-4f29-9a2f-a9f7058f0c4b
2020-07-27T04:46:07.651623Z,PH,,,,,,,adfs,adfs,How to integrate ADFS from SaaS,,,,SSO,25727b23-8191-443d-860a-0766fbf42a9b
2020-07-27T04:51:22.743199Z,TW,,,,,,,Rename distribution list,rename distribution list,Modify distribution list in MS outlook 2016,,,,Create Distribution List,15bc289d-e651-42d7-a79f-6a67784b009d
2020-07-27T04:51:26.903149Z,TW,,,,,,,jira,jira,,,,,,15bc289d-e651-42d7-a79f-6a67784b009d
2020-07-27T04:51:31.246133Z,TW,,,,,,,jira,jira,,,,,JARVIS Task,15bc289d-e651-42d7-a79f-6a67784b009d
2020-07-27T04:56:43.764498Z,NABU,,,,,,,imap,imap,,,,,,aedeb109-de87-4599-a3f6-1a9fc86a8d5b
2020-07-27T04:58:32.871145Z,PH,,,,,,,hi,hi,,,,,,ca37edcc-4643-492f-be2b-1b2a776d7745
2020-07-27T05:08:30.693569Z,PH,,,,,,,pil,pil,,,,,Desktop / Laptop (PH),6a9dd77c-5184-4c14-9e82-3633a0e2f432
2020-07-27T05:17:29.458856Z,TW,,,,,,,dl,dl,Acronym Info,,,,Distribution List,28f11aab-5f21-4243-9fa3-61464da28422
2020-07-27T05:20:40.885391Z,PH,,,,,,,RDP,rdp,How to RDP in RGW for Windows,,,,SaaS and Cloud Services - Shared Service Request,37efcef4-22d2-4dbc-87a2-13746e3987dd
2020-07-27T05:24:16.807416Z,PH,,,,,,,phone,phone,Transferring my Phone Line,,,,PH Phone,9f36a877-80f8-40e4-9e57-30bacf0cb786
2020-07-27T05:33:03.952752Z,PH,,,,,,,contact support number issue,contact support number issue,Using Company Phone to Call-Out (PH Office),,,,,87931312-7450-4f56-9ceb-94cd374d0018
2020-07-27T05:43:41.070221Z,CN,,,,,,,Modify member from a existing DL,modify member from a existing dl,å¦‚ä½•ä¿®æ”¹/é‡ç½®åŸŸå¯†ç ,,,,Modify Distribution List Member,81bb7531-d412-469b-9355-413e5f9e81a5
2020-07-27T05:43:45.444984Z,CN,,,,,,,dl mo,dl mo,,,,,,81bb7531-d412-469b-9355-413e5f9e81a5
2020-07-27T05:46:47.906704Z,APAC,,,,,,,product license,product license,Titanium License for Employee,,,,TM Product License Request,2260238d-2fe4-4e7c-8d7e-52fae3f74c89
2020-07-27T05:50:28.363613Z,PH,,,,,,,workday,workday,,,,,Workday,f723c730-f095-4984-bef1-4fb07c57f53d
2020-07-27T05:50:40.215048Z,TW,,,,,,,SSL,ssl,Trend Micro SSL : FAQ,,,,SaaS and Cloud Services - Network Request,b9b06135-bed1-4720-be74-e21341dfc48a
2020-07-27T05:50:46.098992Z,PH,,,,,,,link to workday,link to workday,,,,,Workday,f723c730-f095-4984-bef1-4fb07c57f53d
2020-07-27T05:51:16.450847Z,APAC,,,,,,,product license,product license,Titanium License for Employee,,,,TM Product License Request,247d0c8b-d390-44e6-8962-ecde5d785692
2020-07-27T05:53:56.05845Z,TW,,,,,,,scanning,scanning,Docker Image Scanning,,,,Security Scan,1ae92cd2-17f1-4fdc-9df4-1ff439c6ab1c
2020-07-27T05:54:24.351991Z,APAC,,,,,,,product license,product license,Titanium License for Employee,,,,TM Product License Request,b219c516-a907-45ab-b8b3-4f7e5afe68dd
2020-07-27T05:56:57.46671Z,TW,,,,,,,property,property,,,,,,a73f4d10-ff35-4a89-b06d-c881247292cb
2020-07-27T05:57:04.946421Z,TW,,,,,,,Request to Install/reinstall computer,request to install/reinstall computer,Global IT Contact Info,,,,Desktop / Laptop (TW only),a73f4d10-ff35-4a89-b06d-c881247292cb
2020-07-27T05:57:06.827319Z,TW,,,,,,,accest,accest,,,,,,a73f4d10-ff35-4a89-b06d-c881247292cb
2020-07-27T05:58:02.273882Z,PH,,,,,,,Software IT center,software it center,Request for MSDN License and Other Licenses for Non-standard Applications,,,,,b20ea303-d1c3-45bd-b725-13417ad94468
2020-07-27T05:58:13.404264Z,PH,,,,,,,Software Center,software center,Request for MSDN License and Other Licenses for Non-standard Applications,,,,,b20ea303-d1c3-45bd-b725-13417ad94468
2020-07-27T06:11:17.613173Z,PH,,,,,,,duo,duo,MyToken/DUO: How to activate DUO account,,,,MyToken/DUO,752f4392-600e-41af-87ff-fb27ff37cf5c
2020-07-27T06:14:05.355423Z,MMEA,,,,,,,license request,license request,Software License Others Request Info,,,,MS software license request,d31b2a89-1354-469d-93d3-821fd4983ec9
2020-07-27T06:14:18.186046Z,TW,,,,,,,asset,asset,How to Assets transfer TW Office,,,,Desktop / Laptop (TW only),d1386d6c-9b16-48c7-9a39-6060badf4810
2020-07-27T06:16:45.511847Z,TW,,,,,,,request static ip,request static ip,,,,,,46e0fbbe-cb51-4dd6-9e88-370eb380ed7c
2020-07-27T06:16:45.946708Z,TW,,,,,,,request for static ip,request for static ip,,,,,,46e0fbbe-cb51-4dd6-9e88-370eb380ed7c
2020-07-27T06:16:55.888705Z,TW,,,,,,,office ip assign,office ip assign,Lab office ip,,,,TW ADM Service,46e0fbbe-cb51-4dd6-9e88-370eb380ed7c
2020-07-27T06:17:08.951272Z,JP,,,,,,,mailbox,mailbox,How to Add Another Mailbox on Outlook for Mac,,,,Mailbox/Outlook,4d627037-18c4-4895-9f1e-cf9ffe66d6b4
2020-07-27T06:17:55.607978Z,MMEA,,,,,,,license request,license request,Software License Others Request Info,,,,MS software license request,33bd3a71-21aa-4027-842a-98336a678e8b
2020-07-27T06:17:57.029579Z,PH,,,,,,,Laptop,laptop,How Do I Connect My Laptop to AP2000,,,,Desktop / Laptop (PH),3b6132fa-517d-4baf-b350-29df4ca81d6c
2020-07-27T06:19:12.499625Z,PH,,,,,,,GRID,grid,,,,,GRID â€“ Application Control (CSSS),fc3b68f4-b50b-458c-adf7-89862adcd398
2020-07-27T06:19:34.546837Z,PH,,,,,,,GRID,grid,,,,,GRID â€“ Application Control (CSSS),fc3b68f4-b50b-458c-adf7-89862adcd398
2020-07-27T06:21:27.474936Z,TW,,,,,,,printer,printer,,,,,,da9ac94e-62f8-4708-852a-a0a1a7b2aef9
2020-07-27T06:21:32.018865Z,TW,,,,,,,Taiwan,taiwan,,,,,,da9ac94e-62f8-4708-852a-a0a1a7b2aef9
2020-07-27T06:21:50.684952Z,TW,,,,,,,how to use printer,how to use printer,,,,,,da9ac94e-62f8-4708-852a-a0a1a7b2aef9
2020-07-27T06:21:57.637315Z,TW,,,,,,,Mac,mac,Printer set up for Mac OSX (Air Printer),,,,,da9ac94e-62f8-4708-852a-a0a1a7b2aef9
2020-07-27T06:22:28.290159Z,TW,,,,,,,è³‡ç”¢,è³‡ç”¢,How to Assets transfer TW Office,,,,,83649029-eac4-4bd9-9bb1-1dba113bc22f
2020-07-27T06:22:50.141205Z,TW,,,,,,,asset,asset,How to Assets transfer TW Office,,,,Desktop / Laptop (TW only),764d5328-7f9b-4258-8aa4-04e8e0a353a4
2020-07-27T06:23:10.871056Z,TW,,,,,,,asset,asset,How to Assets transfer TW Office,,,,Desktop / Laptop (TW only),83649029-eac4-4bd9-9bb1-1dba113bc22f
2020-07-27T06:23:29.023378Z,TW,,,,,,,asset,asset,How to Assets transfer TW Office,,,,Desktop / Laptop (TW only),cfdbe367-540c-41ce-920c-c82d45636bb6
2020-07-27T06:23:59.634538Z,TW,,,,,,,asset transfer,asset transfer,Brand Corporate Identity Assets,,,,,764d5328-7f9b-4258-8aa4-04e8e0a353a4
2020-07-27T06:28:33.382734Z,TW,,,,,,,legal,legal,,,,,Legal Service System,c3c840bf-496f-446e-9977-54179c561495
2020-07-27T06:29:17.337222Z,TW,,,,,,,æ³•å¾‹é¡§å•,æ³•å¾‹é¡§å•,,,,,,c3c840bf-496f-446e-9977-54179c561495
2020-07-27T06:29:28.813552Z,TW,,,,,,,æ³•å¾‹,æ³•å¾‹,,,,,,c3c840bf-496f-446e-9977-54179c561495
2020-07-27T06:29:42.011656Z,CN,,,,,,,mail,mail,,,,,,b262cad3-d384-4834-a050-0c853dfecf7f
2020-07-27T06:29:43.003809Z,CN,,,,,,,Transfer DL to new owner,transfer dl to new owner,Modify distribution list in MS outlook 2016,,,,Change Distribution List Owner,b262cad3-d384-4834-a050-0c853dfecf7f
2020-07-27T06:34:17.381001Z,PH,,,,,,,software install,software install,Connecting Mac Computer to AP2000 in Trend Micro PH Site,,,,,befb9ab5-767f-4dc4-a684-5582e59a3ff2
2020-07-27T06:34:59.550475Z,PH,,,,,,,dcs,dcs,,,,,DCS Accounts,291a4314-aa2e-40a3-b975-aa1b525abf9b
2020-07-27T06:35:01.388129Z,Europe,,,,,,,pto record,pto record,,,,,Europe Optimum Time Management System,066ff612-6443-4437-97ea-ae4f59e369c8
2020-07-27T06:37:43.462074Z,PH,,,,,,,dcs dns,dcs dns,How Do I Submit DNS Request?,,,,DCS Accounts,eaf3a4da-3ada-4784-9209-97a9ac755dc7
2020-07-27T06:42:02.279412Z,CN,,,,,,,AWS,aws,,,,,AWSInfra Service,55e850d3-e889-4f6c-a09c-804ba83f722b
2020-07-27T06:44:49.992105Z,CN,,,,,,,wiki,wiki,JARVIS Wiki info,,,,JARVIS Wiki,9e737114-943e-417f-b574-479883b9de71
2020-07-27T06:47:13.588804Z,TW,,,,,,,DL,dl,Acronym Info,,,,Distribution List,1fec32ce-686b-415b-ba9c-8bdc7bc607c4
2020-07-27T06:49:50.568171Z,PH,,,,,,,"Hi, good afternoon, I would like to ask, on the manager console the agent is on `emanager ` status but when I go to our ec instance the agent is installed correctly.","hi, good afternoon, i would like to ask, on the manager console the agent is on `emanager ` status but when i go to our ec instance the agent is installed correctly.",,,,,,6c1969f2-970c-43ba-8c24-0ae077523f2e
2020-07-27T06:49:59.751258Z,Europe,,,,,,,dns,dns,How Do I Submit DNS Request?,,,,SaaS and Cloud Services - Shared Service Request,7befef6c-2021-49c3-9538-44009cf21e04
2020-07-27T06:50:15.946605Z,PH,,,,,,,"Hi, good afternoon, I would like to ask, on the manager console the agent is on `unmanaged` status but when I go to our ec2 instance the agent is installed correctly.","hi, good afternoon, i would like to ask, on the manager console the agent is on `unmanaged` status but when i go to our ec2 instance the agent is installed correctly.",,,,,,6c1969f2-970c-43ba-8c24-0ae077523f2e
2020-07-27T06:50:16.87841Z,PH,,,,,,,"Hi, good afternoon, I would like to ask, on the manager console the agent is on `unmanaged` status but when I go to our ec2 instance the agent is installed correctly.","hi, good afternoon, i would like to ask, on the manager console the agent is on `unmanaged` status but when i go to our ec2 instance the agent is installed correctly.",,,,,,6c1969f2-970c-43ba-8c24-0ae077523f2e
2020-07-27T06:53:01.076175Z,PH,,,,,,,dcs dns,dcs dns,How Do I Submit DNS Request?,,,,DCS Accounts,015498d8-d205-409e-a8e9-c052f547943e
2020-07-27T06:55:40.372178Z,TW,,,,,,,LOHAS,lohas,,,,,,5ac29dcb-c283-45f6-9756-72436e13e089
2020-07-27T06:56:12.822018Z,TW,,,,,,,æ¨‚æ´»è£œåŠ©,æ¨‚æ´»è£œåŠ©,,,,,,5ac29dcb-c283-45f6-9756-72436e13e089
2020-07-27T06:56:25.131326Z,PH,,,,,,,account security,account security,How Do I Download a Large File,,,,JP Security,4dff267f-78c3-4d15-8d5f-59c8f1f2ee7e
2020-07-27T06:56:34.246094Z,PH,,,,,,,failed login,failed login,Requesting New Agent Login ID,,,,,4dff267f-78c3-4d15-8d5f-59c8f1f2ee7e
2020-07-27T06:58:59.367402Z,TW,,,,,,,welfare,welfare,,,,,TW welfare committee,5ac29dcb-c283-45f6-9756-72436e13e089
2020-07-27T07:01:09.820156Z,TW,,,,,,,Request for DDWI SSH Token,request for ddwi ssh token,2018. How to automatic create/update git ssh-key in jenkins,,,,,4090e1fb-8654-4aeb-9505-8c05664ae013
2020-07-27T07:01:45.561737Z,TW,,,,,,,ipa account password change,ipa account password change,,,,,SaaS and Cloud Services - Shared Service Request,82c6be0b-d20a-4a51-ab30-c202792caa08
2020-07-27T07:02:38.034066Z,PH,,,,,,,wfh,wfh,[PH-WFH] Machine Transport Request,,,,,5e6bd5de-65d0-4869-81cd-221c28692f29
2020-07-27T07:03:16.765363Z,TW,,,,,,,wfh,wfh,[03/16] 3/20 Work From Home Drill,,,,,12bc6341-6aaf-4b0e-807e-ea04c728a103
2020-07-27T07:03:43.661839Z,TW,,,,,,,SaaS and Cloud-based requests,saas and cloud-based requests,Cloud Service Review Request Process,,,,Cloud Intranet & Mobile,c66e7f73-9b2b-407f-b5bc-085d876c9cfe
2020-07-27T07:04:26.078998Z,TW,,,,,,,SaaS,saas,How to integrate ADFS from SaaS,,,,InfoSec Cloud Service Review,c66e7f73-9b2b-407f-b5bc-085d876c9cfe
2020-07-27T07:04:31.017349Z,TW,,,,,,,machine transport,machine transport,How Do I Re-Install OS and Other Standard Applications,,,,,12bc6341-6aaf-4b0e-807e-ea04c728a103
2020-07-27T07:05:43.782467Z,TW,,,,,,,DL,dl,Acronym Info,,,,Distribution List,914f96e5-ebcf-4bf9-a9c1-c9af7b31c763
2020-07-27T07:07:58.485787Z,TW,,,,,,,VPN,vpn,VPN/f5: How to install f5 client on Desktop\Laptop?,,,,VPN,355ccca4-bc35-4296-a739-222296b86eea
2020-07-27T07:13:36.224759Z,TW,,,,,,,apply new notebook,apply new notebook,,,,,,01d176c7-3131-4b17-b2db-d84edf28dc52
2020-07-27T07:13:59.406971Z,TW,,,,,,,TW ADM,tw adm,,,,,TW ADM Service,01d176c7-3131-4b17-b2db-d84edf28dc52
2020-07-27T07:17:56.052276Z,PH,,,,,,,HOW TO CLOSE A CASE IN JARVIS,how to close a case in jarvis,JARVIS Concierge: How Can I add new Acronym for JARVIS?,,,,JARVIS Concierge,c4fea76a-7c30-4d23-b9df-7f6548a5e94d
2020-07-27T07:18:11.985004Z,PH,,,,,,,close case,close case,,,,,,c4fea76a-7c30-4d23-b9df-7f6548a5e94d
2020-07-27T07:18:19.598878Z,PH,,,,,,,close a case,close a case,JARVIS Task: How to Close a Ticket in JARVIS Task?,,,,,c4fea76a-7c30-4d23-b9df-7f6548a5e94d
2020-07-27T07:18:41.780284Z,Europe,,,,,,,book hotel,book hotel,,,,,,5350470f-066e-438a-b36b-f2828bdac416
2020-07-27T07:19:19.486866Z,Europe,,,,,,,book hotel,book hotel,,,,,,5350470f-066e-438a-b36b-f2828bdac416
2020-07-27T07:24:16.557664Z,TW,,,,,,,è«‹å‡,è«‹å‡,Summary List of ,,,,TW Leave System,ad34f636-982d-4451-ad46-b786a1db46b0
2020-07-27T07:25:09.484613Z,TW,,,,,,,é™ªç”¢å‡,é™ªç”¢å‡,ã€Qã€‘How can I apply for Paternity Leave?(é™ªç”¢å‡),,,,,ad34f636-982d-4451-ad46-b786a1db46b0
2020-07-27T07:25:53.659082Z,TW,,,,,,,meeting room equipment fixing,meeting room equipment fixing,Zoom : Setting up the Personal Meeting ID (PMI),,,,TW ADM Service,e24853b4-7bed-4b19-8000-07ae99c7d0f1
2020-07-27T07:27:17.072906Z,TW,,,,,,,å¥ä¿,å¥ä¿,ã€Qã€‘Where can I find NHI Premium table (å¥ä¿è²»ç”¨å°ç…§è¡¨)?,,,,NHI Enrollment/Withdrawal Application  å…¨æ°‘å¥åº·ä¿éšªå“¡å·¥çœ·å±¬åŠ ä¿/é€€ä¿ç”³è«‹,a55f1285-3ae7-4461-9685-d1bef6f095f0
2020-07-27T07:27:34.025112Z,TW,,,,,,,IT fix,it fix,,,,,Repairing Office Equipment,e24853b4-7bed-4b19-8000-07ae99c7d0f1
2020-07-27T07:27:53.282903Z,TW,,,,,,,ç¨…çŽ‡,ç¨…çŽ‡,,,,,,a55f1285-3ae7-4461-9685-d1bef6f095f0
